,FIPS,GROCPTH11,GROCPTH16,SUPERCPTH11,SUPERCPTH16,CONVSPTH11,CONVSPTH16,SNAPSPTH12,SNAPSPTH17,WICSPTH11,WICSPTH16
2999,54013,0.130924326,0.135740464,0.0,0.0,0.91647028,0.542961857,1.6213137022917485,1.4711920076638838,0.3928244113922119,0.2710394263267517
3000,54015,0.214270409,0.113083795,0.0,0.0,0.642811228,0.565418975,1.7299487289806745,1.3787463867336072,0.8572653532028198,0.5664438605308533
3001,54017,0.121256214,0.116509379,0.0,0.0,0.485024858,0.466037516,0.5706366674818618,0.4672897196261682,0.12121212482452393,0.1166180744767189
3002,54019,0.261380963,0.204072378,0.0217817,0.0226747,0.697015901,0.748265385,1.5660540524827955,1.4399178940434887,0.21777477860450745,0.18113070726394653
3003,54021,0.228728271,0.123031496,0.0,0.0,0.686184812,0.61515748,1.4506031455184,1.2492192379762648,0.45719510316848755,0.12288031727075577
3004,54023,0.168109607,0.343554067,0.0,0.0,0.924602841,0.944773684,1.1002031144211237,0.8354755784061697,0.08400537818670273,0.08605851978063583
3005,54025,0.168043691,0.169042655,0.0280073,0.0281738,0.896233021,0.873387051,1.4703145356411689,1.4405682923834084,0.2239202857017517,0.16882860660552979
3006,54027,0.210198848,0.128518185,0.0,0.0,0.378357927,0.385554556,1.0228183390273735,1.114850950818741,0.21019001305103302,0.17154130339622498
3007,54029,0.32676535,0.303838493,0.0,0.0,0.490148025,0.540157321,0.8249463784853984,0.9564882731141899,0.13067197799682617,0.13483448326587677
3008,54031,0.143400014,0.145655815,0.071700007,0.072827908,0.788700079,0.582623261,0.895475744026155,1.190736555612257,0.21491511166095734,0.21718670427799225
3009,54033,0.201999798,0.175746924,0.0288571,0.0292912,0.591570837,0.600468658,1.2185244645000797,1.2866644054799368,0.14428764581680298,0.14630363881587982
