,FIPS,FMRKTPTH13,FMRKTPTH18,FOODHUB18
2141,40021.0,0.02089514769613743,0.020544426515698433,
2142,40023.0,0.0665203183889389,0.06817562133073807,
2143,40025.0,0.0,0.0,
2144,40027.0,0.0037038272712379694,0.00355026638135314,
2145,40029.0,0.0,0.0,
2146,40031.0,0.007999744266271591,0.008304130285978317,
2147,40033.0,0.0,0.0,
2148,40035.0,0.06806425005197525,0.069900743663311,
2149,40037.0,0.0,0.0,
2150,40039.0,0.03421962261199951,0.03444000706076622,
2151,40041.0,0.0,0.0,
2152,40043.0,0.0,0.0,
2153,40045.0,0.0,0.0,
2154,40047.0,0.016028979793190956,0.01641685701906681,
2155,40049.0,0.0,0.0,
2156,40051.0,0.037277963012456894,0.036002952605485916,
2157,40053.0,0.22182786464691162,0.23116043210029602,
2158,40055.0,0.16302575170993805,0.17179179191589355,
2159,40057.0,0.0,0.0,
2160,40059.0,0.0,0.0,
2161,40061.0,0.07774840295314789,0.0789390578866005,
2162,40063.0,0.0,0.0,
2163,40065.0,0.038296569138765335,0.04008176550269127,
2164,40067.0,0.0,0.0,
2165,40069.0,0.0,0.0,
2166,40071.0,0.043892376124858856,0.04528883099555969,
2167,40073.0,0.0,0.0,
2168,40075.0,0.10704346001148224,0.11456065624952316,
2169,40077.0,0.09280742704868317,0.09774215519428253,
2170,40079.0,0.01998041942715645,0.04001600667834282,
2171,40081.0,0.0,0.0,
