FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17
40115,13.3,15.6,32.2,36.5
40117,13.6,13.4,32.2,36.5
40119,9.4,7.1,32.2,36.5
40121,11.6,13.1,32.2,36.5
40123,10.9,11.9,32.2,36.5
40125,10.5,14.1,32.2,36.5
40127,12.3,16.8,32.2,36.5
40129,11.5,12.5,32.2,36.5
40131,10.6,10.7,32.2,36.5
40133,11.3,14.4,32.2,36.5
40135,13.1,13.5,32.2,36.5
40137,11.2,13.5,32.2,36.5
40139,8.2,9.6,32.2,36.5
40141,13.9,14.3,32.2,36.5
40143,9.6,10.6,32.2,36.5
40145,10.7,11.4,32.2,36.5
40147,10.3,14.0,32.2,36.5
40149,11.0,12.6,32.2,36.5
40151,10.0,12.4,32.2,36.5
40153,10.9,11.5,32.2,36.5
41001,10.7,12.0,27.3,29.4
41003,6.8,7.8,27.3,29.4
41005,7.7,9.8,27.3,29.4
41007,8.4,11.0,27.3,29.4
41009,7.9,10.6,27.3,29.4
41011,11.7,12.8,27.3,29.4
41013,8.9,12.5,27.3,29.4
41015,9.9,11.9,27.3,29.4
41017,6.5,7.8,27.3,29.4
41019,11.4,11.4,27.3,29.4
41021,9.9,11.6,27.3,29.4
41023,10.4,12.4,27.3,29.4
41025,9.8,11.2,27.3,29.4
41027,7.2,8.5,27.3,29.4
41029,7.5,8.9,27.3,29.4
41031,8.3,11.2,27.3,29.4
41033,8.6,9.3,27.3,29.4
41035,8.6,10.8,27.3,29.4
41037,9.5,11.5,27.3,29.4
41039,6.9,7.8,27.3,29.4
41041,9.7,13.3,27.3,29.4
41043,8.5,11.2,27.3,29.4
41045,7.7,8.9,27.3,29.4
41047,8.0,10.3,27.3,29.4
41049,8.5,11.4,27.3,29.4
41051,7.3,7.7,27.3,29.4
41053,7.9,9.3,27.3,29.4
41055,9.5,11.1,27.3,29.4
41057,8.5,11.4,27.3,29.4
41059,8.9,9.9,27.3,29.4
41061,7.7,9.2,27.3,29.4
41063,9.6,11.4,27.3,29.4
41065,8.1,11.0,27.3,29.4
41067,6.4,8.4,27.3,29.4
41069,8.6,12.6,27.3,29.4
41071,7.7,9.6,27.3,29.4
42001,8.2,11.6,29.1,31.6
42003,9.5,9.7,29.1,31.6
42005,10.4,11.7,29.1,31.6
42007,10.2,11.4,29.1,31.6
42009,8.9,13.2,29.1,31.6
42011,7.6,11.0,29.1,31.6
42013,9.6,11.7,29.1,31.6
42015,9.6,10.9,29.1,31.6
42017,8.7,9.6,29.1,31.6
42019,8.7,10.9,29.1,31.6
42021,11.2,13.1,29.1,31.6
42023,9.9,10.4,29.1,31.6
42025,9.3,10.7,29.1,31.6
42027,7.9,7.8,29.1,31.6
42029,7.9,7.9,29.1,31.6
42031,9.6,11.7,29.1,31.6
42033,9.6,13.7,29.1,31.6
42035,8.8,10.9,29.1,31.6
42037,8.9,11.9,29.1,31.6
42039,11.1,11.7,29.1,31.6
42041,9.9,9.4,29.1,31.6
42043,9.2,11.9,29.1,31.6
42045,9.5,9.0,29.1,31.6
42047,9.4,10.5,29.1,31.6
42049,9.0,11.6,29.1,31.6
42051,12.4,15.9,29.1,31.6
42053,9.1,11.3,29.1,31.6
42055,9.0,11.4,29.1,31.6
42057,9.4,11.9,29.1,31.6
42059,9.6,12.5,29.1,31.6
42061,9.6,11.5,29.1,31.6
42063,8.8,9.7,29.1,31.6
42065,10.1,11.5,29.1,31.6
42067,10.3,12.3,29.1,31.6
42069,9.6,11.5,29.1,31.6
42071,8.0,9.7,29.1,31.6
42073,10.4,12.5,29.1,31.6
42075,9.9,10.1,29.1,31.6
42077,9.4,10.8,29.1,31.6
42079,9.9,11.7,29.1,31.6
42081,9.1,10.7,29.1,31.6
42083,9.3,10.4,29.1,31.6
42085,10.1,12.2,29.1,31.6
42087,9.3,12.5,29.1,31.6
42089,8.3,11.2,29.1,31.6
42091,8.0,7.4,29.1,31.6
42093,10.2,12.4,29.1,31.6
42095,8.8,11.2,29.1,31.6
42097,9.5,12.1,29.1,31.6
42099,9.7,10.3,29.1,31.6
42101,11.0,11.5,29.1,31.6
42103,9.2,10.5,29.1,31.6
42105,10.2,12.1,29.1,31.6
42107,9.8,11.4,29.1,31.6
42109,9.1,9.9,29.1,31.6
42111,9.7,12.5,29.1,31.6
42113,10.8,13.1,29.1,31.6
42115,9.1,10.1,29.1,31.6
42117,9.9,12.0,29.1,31.6
42119,8.5,10.2,29.1,31.6
42121,8.9,13.2,29.1,31.6
42123,10.2,12.5,29.1,31.6
42125,11.0,11.8,29.1,31.6
42127,9.8,12.6,29.1,31.6
42129,9.4,11.8,29.1,31.6
42131,9.3,10.8,29.1,31.6
42133,9.0,11.3,29.1,31.6
44001,7.1,8.8,25.7,30.0
44003,8.8,9.9,25.7,30.0
44005,7.2,8.5,25.7,30.0
44007,8.2,9.9,25.7,30.0
44009,6.7,9.1,25.7,30.0
45001,13.4,17.0,31.6,34.1
45003,10.9,12.8,31.6,34.1
45005,14.0,19.2,31.6,34.1
45007,12.1,13.2,31.6,34.1
45009,15.2,17.0,31.6,34.1
45011,13.6,17.3,31.6,34.1
45013,8.2,9.8,31.6,34.1
45015,12.5,13.5,31.6,34.1
45017,13.6,18.6,31.6,34.1
45019,9.3,11.1,31.6,34.1
45021,12.2,14.4,31.6,34.1
45023,13.0,13.8,31.6,34.1
45025,12.8,14.8,31.6,34.1
45027,13.9,17.2,31.6,34.1
45029,13.3,16.5,31.6,34.1
45031,13.5,14.6,31.6,34.1
45033,13.5,16.5,31.6,34.1
45035,10.1,10.4,31.6,34.1
45037,10.0,14.1,31.6,34.1
45039,14.5,18.6,31.6,34.1
45041,12.0,14.1,31.6,34.1
45043,12.7,14.4,31.6,34.1
45045,8.9,10.4,31.6,34.1
45047,12.1,13.2,31.6,34.1
45049,14.7,15.1,31.6,34.1
45051,10.6,11.1,31.6,34.1
45053,13.0,15.0,31.6,34.1
45055,11.7,12.6,31.6,34.1
45057,12.0,11.8,31.6,34.1
45059,11.7,15.0,31.6,34.1
45061,13.8,16.9,31.6,34.1
45063,9.1,9.9,31.6,34.1
45065,13.9,17.6,31.6,34.1
45067,14.4,17.2,31.6,34.1
45069,13.5,15.2,31.6,34.1
45071,11.3,15.7,31.6,34.1
45073,11.7,12.0,31.6,34.1
45075,14.3,15.1,31.6,34.1
45077,10.0,11.9,31.6,34.1
45079,10.8,11.1,31.6,34.1
45081,11.8,13.0,31.6,34.1
45083,10.6,12.8,31.6,34.1
45085,13.4,14.3,31.6,34.1
45087,12.1,15.6,31.6,34.1
45089,14.4,17.5,31.6,34.1
45091,9.0,12.0,31.6,34.1
46003,8.8,8.7,28.1,31.9
46005,8.1,9.4,28.1,31.9
46007,10.5,14.6,28.1,31.9
46009,8.0,9.4,28.1,31.9
46011,6.1,6.1,28.1,31.9
46013,7.6,8.4,28.1,31.9
46015,7.7,10.1,28.1,31.9
46017,13.6,16.2,28.1,31.9
46019,8.1,8.4,28.1,31.9
46021,9.7,9.9,28.1,31.9
46023,10.1,11.7,28.1,31.9
46025,8.9,10.4,28.1,31.9
46027,5.8,7.7,28.1,31.9
46029,6.7,8.3,28.1,31.9
46031,11.9,13.3,28.1,31.9
46033,7.9,10.7,28.1,31.9
46035,7.2,9.4,28.1,31.9
46037,9.6,11.2,28.1,31.9
46039,8.3,10.8,28.1,31.9
46041,13.5,15.6,28.1,31.9
46043,9.5,11.0,28.1,31.9
46045,8.5,9.0,28.1,31.9
46047,9.8,11.2,28.1,31.9
46049,8.7,9.8,28.1,31.9
46051,9.3,8.3,28.1,31.9
46053,10.9,10.4,28.1,31.9
46055,9.4,10.3,28.1,31.9
46057,8.0,9.7,28.1,31.9
46059,10.0,10.5,28.1,31.9
46061,7.0,8.3,28.1,31.9
46063,7.5,8.1,28.1,31.9
46065,8.9,9.5,28.1,31.9
46067,8.8,10.5,28.1,31.9
46069,10.2,10.5,28.1,31.9
46071,11.4,11.2,28.1,31.9
46073,8.6,9.9,28.1,31.9
46075,8.7,10.9,28.1,31.9
46077,8.2,10.0,28.1,31.9
46079,7.2,8.6,28.1,31.9
46081,6.8,7.3,28.1,31.9
46083,5.5,6.6,28.1,31.9
46085,10.2,10.4,28.1,31.9
46087,7.9,9.0,28.1,31.9
46089,9.4,11.8,28.1,31.9
46091,9.4,9.6,28.1,31.9
46093,7.3,8.4,28.1,31.9
46095,12.1,13.2,28.1,31.9
46097,9.1,10.6,28.1,31.9
46099,7.0,7.9,28.1,31.9
46101,8.3,11.0,28.1,31.9
46103,7.5,8.4,28.1,31.9
46105,9.6,10.1,28.1,31.9
46107,9.5,11.0,28.1,31.9
46109,9.9,12.0,28.1,31.9
46111,8.0,10.2,28.1,31.9
46113,12.4,15.8,28.1,31.9
46115,8.7,9.9,28.1,31.9
46117,7.9,9.8,28.1,31.9
46119,8.2,9.3,28.1,31.9
46121,12.0,18.2,28.1,31.9
46123,9.3,10.7,28.1,31.9
46125,8.7,8.4,28.1,31.9
46127,7.1,9.2,28.1,31.9
46129,10.4,10.7,28.1,31.9
46135,8.0,7.9,28.1,31.9
46137,12.2,16.5,28.1,31.9
47001,13.1,12.3,31.1,32.8
47003,11.3,11.5,31.1,32.8
47005,13.5,14.3,31.1,32.8
47007,11.6,12.5,31.1,32.8
47009,11.2,13.7,31.1,32.8
47011,12.0,14.3,31.1,32.8
47013,13.2,13.4,31.1,32.8
47015,10.5,12.9,31.1,32.8
47017,12.7,14.6,31.1,32.8
47019,12.8,14.2,31.1,32.8
47021,10.0,12.3,31.1,32.8
47023,13.3,14.7,31.1,32.8
47025,11.4,14.8,31.1,32.8
47027,11.8,13.9,31.1,32.8
47029,13.2,15.8,31.1,32.8
47031,13.1,13.1,31.1,32.8
47033,12.9,13.8,31.1,32.8
47035,11.5,18.2,31.1,32.8
47037,9.4,10.6,31.1,32.8
47039,12.4,15.0,31.1,32.8
47041,11.7,14.4,31.1,32.8
47043,10.7,12.6,31.1,32.8
47045,12.7,15.8,31.1,32.8
47047,11.5,17.6,31.1,32.8
47049,12.6,14.6,31.1,32.8
47051,11.8,13.1,31.1,32.8
47053,13.0,13.1,31.1,32.8
47055,12.2,14.4,31.1,32.8
47057,12.3,14.4,31.1,32.8
47059,11.0,12.3,31.1,32.8
47061,11.3,15.2,31.1,32.8
47063,12.4,13.9,31.1,32.8
47065,11.3,12.2,31.1,32.8
47067,11.9,13.0,31.1,32.8
47069,12.3,14.7,31.1,32.8
47071,11.7,13.8,31.1,32.8
47073,13.7,14.4,31.1,32.8
47075,13.2,15.3,31.1,32.8
47077,10.9,15.9,31.1,32.8
47079,11.7,14.0,31.1,32.8
47081,10.9,12.2,31.1,32.8
47083,12.1,15.2,31.1,32.8
47085,12.5,14.1,31.1,32.8
47087,13.5,13.8,31.1,32.8
47089,11.4,12.3,31.1,32.8
47091,11.5,14.1,31.1,32.8
47093,11.2,11.2,31.1,32.8
47095,11.1,13.5,31.1,32.8
47097,10.2,15.4,31.1,32.8
47099,12.6,14.2,31.1,32.8
47101,11.7,14.5,31.1,32.8
47103,10.7,14.2,31.1,32.8
47105,12.0,13.3,31.1,32.8
47107,12.1,14.1,31.1,32.8
47109,14.1,16.9,31.1,32.8
47111,12.2,14.2,31.1,32.8
47113,11.2,14.2,31.1,32.8
47115,11.9,15.9,31.1,32.8
47117,12.0,14.4,31.1,32.8
47119,11.6,11.9,31.1,32.8
47121,11.4,14.2,31.1,32.8
47123,11.4,14.7,31.1,32.8
47125,11.7,9.8,31.1,32.8
47127,11.9,14.0,31.1,32.8
47129,11.5,12.3,31.1,32.8
47131,13.4,15.5,31.1,32.8
47133,11.1,15.1,31.1,32.8
47135,11.5,16.3,31.1,32.8
47137,13.1,15.0,31.1,32.8
47139,12.0,13.7,31.1,32.8
47141,11.3,12.5,31.1,32.8
47143,11.5,13.7,31.1,32.8
47145,12.6,13.4,31.1,32.8
47147,11.9,12.8,31.1,32.8
47149,9.3,9.9,31.1,32.8
47151,11.8,13.4,31.1,32.8
47153,10.7,13.5,31.1,32.8
47155,12.0,12.2,31.1,32.8
47157,11.9,12.2,31.1,32.8
47159,11.8,13.6,31.1,32.8
47161,11.5,15.2,31.1,32.8
47163,12.9,14.4,31.1,32.8
47165,11.6,11.8,31.1,32.8
47167,11.1,13.5,31.1,32.8
47169,11.9,13.2,31.1,32.8
47171,13.9,14.7,31.1,32.8
47173,11.0,13.8,31.1,32.8
47175,11.9,14.6,31.1,32.8
47177,10.5,16.3,31.1,32.8
47179,11.4,12.9,31.1,32.8
47181,10.6,12.3,31.1,32.8
47183,10.8,14.7,31.1,32.8
47185,11.2,13.6,31.1,32.8
47187,8.6,9.2,31.1,32.8
47189,10.4,12.7,31.1,32.8
48001,10.6,11.7,29.2,33.0
48003,9.1,8.8,29.2,33.0
48005,9.3,12.9,29.2,33.0
48007,10.9,12.1,29.2,33.0
48009,10.2,10.6,29.2,33.0
48011,10.4,10.6,29.2,33.0
48013,8.9,10.8,29.2,33.0
48015,9.8,9.7,29.2,33.0
48017,9.4,9.5,29.2,33.0
48019,9.4,11.3,29.2,33.0
48021,10.3,9.7,29.2,33.0
48023,10.8,12.2,29.2,33.0
48025,8.1,8.7,29.2,33.0
48027,10.9,9.2,29.2,33.0
48029,8.1,8.9,29.2,33.0
48031,8.7,11.2,29.2,33.0
48033,9.5,11.3,29.2,33.0
48035,9.9,10.2,29.2,33.0
48037,9.5,12.7,29.2,33.0
48039,10.3,9.1,29.2,33.0
48041,7.4,7.6,29.2,33.0
48043,8.2,9.7,29.2,33.0
48045,11.7,11.2,29.2,33.0
48047,9.9,10.8,29.2,33.0
48049,9.6,9.5,29.2,33.0
48051,11.0,12.2,29.2,33.0
48053,9.6,10.0,29.2,33.0
48055,9.0,9.8,29.2,33.0
48057,9.5,11.6,29.2,33.0
48059,9.5,11.0,29.2,33.0
48061,8.7,9.3,29.2,33.0
48063,10.5,11.2,29.2,33.0
48065,10.6,11.0,29.2,33.0
48067,11.0,13.7,29.2,33.0
48069,10.1,9.3,29.2,33.0
48071,9.3,9.6,29.2,33.0
48073,9.2,11.6,29.2,33.0
48075,9.1,9.0,29.2,33.0
48077,9.4,11.2,29.2,33.0
48079,10.6,10.9,29.2,33.0
48081,11.3,12.6,29.2,33.0
48083,10.2,11.6,29.2,33.0
48085,7.4,7.9,29.2,33.0
48087,10.7,10.7,29.2,33.0
48089,11.0,11.3,29.2,33.0
48091,8.5,8.8,29.2,33.0
48093,10.4,10.8,29.2,33.0
48095,8.3,8.7,29.2,33.0
48097,11.3,10.3,29.2,33.0
48099,8.1,9.1,29.2,33.0
48101,12.0,12.3,29.2,33.0
48103,10.1,8.8,29.2,33.0
48105,10.1,9.9,29.2,33.0
48107,9.9,9.8,29.2,33.0
48109,10.0,10.0,29.2,33.0
48111,8.8,8.0,29.2,33.0
48113,9.3,9.1,29.2,33.0
48115,9.8,9.1,29.2,33.0
48117,9.3,8.7,29.2,33.0
48119,10.3,11.9,29.2,33.0
48121,8.5,8.0,29.2,33.0
48123,10.5,11.6,29.2,33.0
48125,9.8,9.9,29.2,33.0
48127,9.1,9.3,29.2,33.0
48129,10.9,11.1,29.2,33.0
48131,9.4,9.9,29.2,33.0
48133,10.4,12.2,29.2,33.0
48135,9.4,8.9,29.2,33.0
48137,9.0,11.8,29.2,33.0
48139,8.3,9.9,29.2,33.0
48141,7.7,9.5,29.2,33.0
48143,8.8,8.9,29.2,33.0
48145,11.0,11.5,29.2,33.0
48147,9.6,10.4,29.2,33.0
48149,10.8,11.6,29.2,33.0
48151,10.8,11.7,29.2,33.0
48153,10.7,11.4,29.2,33.0
48155,11.4,11.7,29.2,33.0
48157,8.2,8.4,29.2,33.0
48159,9.5,11.3,29.2,33.0
48161,10.1,11.0,29.2,33.0
48163,8.2,8.6,29.2,33.0
48165,9.0,8.9,29.2,33.0
48167,9.7,9.8,29.2,33.0
48169,9.6,8.3,29.2,33.0
48171,10.1,13.3,29.2,33.0
48173,9.7,9.6,29.2,33.0
48175,10.0,11.9,29.2,33.0
48177,10.1,12.0,29.2,33.0
48179,10.7,10.9,29.2,33.0
48181,9.0,9.3,29.2,33.0
48183,10.3,11.0,29.2,33.0
48185,9.9,11.9,29.2,33.0
48187,8.5,10.0,29.2,33.0
48189,9.5,10.3,29.2,33.0
48191,11.2,12.4,29.2,33.0
48193,10.6,11.8,29.2,33.0
48195,9.3,9.7,29.2,33.0
48197,10.4,10.9,29.2,33.0
48199,10.4,9.9,29.2,33.0
48201,8.8,8.5,29.2,33.0
48203,11.1,11.9,29.2,33.0
48205,9.4,9.6,29.2,33.0
48207,11.7,10.5,29.2,33.0
48209,6.8,8.7,29.2,33.0
48211,10.2,9.4,29.2,33.0
48213,10.2,10.9,29.2,33.0
48215,9.6,9.7,29.2,33.0
48217,10.0,10.1,29.2,33.0
48219,9.5,8.7,29.2,33.0
48221,10.0,11.7,29.2,33.0
48223,10.6,10.5,29.2,33.0
48225,11.5,11.3,29.2,33.0
48227,9.0,9.7,29.2,33.0
48229,10.0,10.0,29.2,33.0
48231,10.1,10.3,29.2,33.0
48233,10.9,10.5,29.2,33.0
48235,9.5,10.6,29.2,33.0
48237,9.8,9.7,29.2,33.0
48239,11.2,10.9,29.2,33.0
48241,10.9,13.2,29.2,33.0
48243,10.0,12.4,29.2,33.0
48245,11.2,10.8,29.2,33.0
48247,10.1,9.9,29.2,33.0
48249,9.0,9.2,29.2,33.0
48251,10.0,9.4,29.2,33.0
48253,9.1,9.0,29.2,33.0
48255,8.6,9.5,29.2,33.0
48257,8.5,9.2,29.2,33.0
48259,8.3,8.9,29.2,33.0
48261,9.4,9.2,29.2,33.0
48263,11.3,12.0,29.2,33.0
48265,10.7,13.4,29.2,33.0
48267,10.2,11.6,29.2,33.0
48269,9.2,10.5,29.2,33.0
48271,10.8,10.8,29.2,33.0
48273,8.3,9.2,29.2,33.0
48275,12.0,11.2,29.2,33.0
48277,10.8,11.6,29.2,33.0
48279,10.1,10.2,29.2,33.0
48281,9.2,10.2,29.2,33.0
48283,8.7,8.2,29.2,33.0
48285,11.3,11.7,29.2,33.0
48287,10.1,10.8,29.2,33.0
48289,10.5,13.8,29.2,33.0
48291,9.4,11.0,29.2,33.0
48293,10.7,11.8,29.2,33.0
48295,9.8,9.5,29.2,33.0
48297,9.6,10.8,29.2,33.0
48299,11.3,13.3,29.2,33.0
48301,11.3,10.5,29.2,33.0
48303,7.7,8.6,29.2,33.0
48305,10.2,10.4,29.2,33.0
48307,10.4,11.0,29.2,33.0
48309,10.1,9.0,29.2,33.0
48311,10.8,11.8,29.2,33.0
48313,9.5,9.1,29.2,33.0
48315,12.4,12.5,29.2,33.0
48317,9.2,8.8,29.2,33.0
48319,10.3,12.5,29.2,33.0
48321,11.3,11.2,29.2,33.0
48323,9.4,8.7,29.2,33.0
48325,9.0,11.2,29.2,33.0
48327,11.1,12.9,29.2,33.0
48329,8.3,8.6,29.2,33.0
48331,11.4,11.9,29.2,33.0
48333,10.3,11.7,29.2,33.0
48335,9.9,8.9,29.2,33.0
48337,10.4,10.7,29.2,33.0
48339,8.4,10.1,29.2,33.0
48341,8.6,9.0,29.2,33.0
48343,13.0,11.1,29.2,33.0
48345,11.6,13.0,29.2,33.0
48347,9.2,11.3,29.2,33.0
48349,9.7,10.1,29.2,33.0
48351,10.9,11.7,29.2,33.0
48353,10.8,10.4,29.2,33.0
48355,10.5,9.9,29.2,33.0
48357,8.4,8.2,29.2,33.0
48359,9.9,9.3,29.2,33.0
48361,9.8,8.9,29.2,33.0
48363,9.3,12.0,29.2,33.0
48365,10.5,10.9,29.2,33.0
48367,9.3,10.5,29.2,33.0
48369,9.8,9.4,29.2,33.0
48371,9.4,9.8,29.2,33.0
48373,11.0,10.8,29.2,33.0
48375,8.9,8.9,29.2,33.0
48377,9.7,10.3,29.2,33.0
48379,9.7,11.8,29.2,33.0
48381,8.6,8.2,29.2,33.0
48383,9.6,8.9,29.2,33.0
48385,10.6,12.1,29.2,33.0
48387,11.2,11.9,29.2,33.0
48389,10.2,8.1,29.2,33.0
48391,10.7,10.9,29.2,33.0
48393,10.2,10.3,29.2,33.0
48395,11.5,10.9,29.2,33.0
48397,8.1,8.9,29.2,33.0
48399,11.0,11.5,29.2,33.0
48401,11.3,10.8,29.2,33.0
48403,11.8,13.2,29.2,33.0
48405,12.2,13.7,29.2,33.0
48407,10.4,12.6,29.2,33.0
48409,10.1,10.5,29.2,33.0
48411,9.9,11.4,29.2,33.0
48413,10.1,9.8,29.2,33.0
48415,9.1,9.1,29.2,33.0
48417,10.1,10.4,29.2,33.0
48419,10.6,11.7,29.2,33.0
48421,8.9,10.0,29.2,33.0
48423,9.1,10.2,29.2,33.0
48425,9.3,10.7,29.2,33.0
48427,8.5,8.4,29.2,33.0
48429,9.7,10.0,29.2,33.0
48431,10.0,10.1,29.2,33.0
48433,11.4,12.0,29.2,33.0
48435,9.0,9.8,29.2,33.0
48437,10.4,9.9,29.2,33.0
48439,8.4,11.0,29.2,33.0
48441,8.7,9.2,29.2,33.0
48443,11.6,10.6,29.2,33.0
48445,9.5,9.8,29.2,33.0
48447,11.1,11.3,29.2,33.0
48449,9.1,9.5,29.2,33.0
48451,10.4,10.1,29.2,33.0
48453,6.8,6.4,29.2,33.0
48455,11.3,11.5,29.2,33.0
48457,10.4,12.3,29.2,33.0
48459,10.3,10.7,29.2,33.0
48461,10.5,9.6,29.2,33.0
48463,9.5,10.5,29.2,33.0
48465,10.6,8.7,29.2,33.0
48467,9.5,10.8,29.2,33.0
48469,10.3,10.3,29.2,33.0
48471,8.8,9.0,29.2,33.0
48473,9.7,12.0,29.2,33.0
48475,9.9,9.7,29.2,33.0
48477,11.4,11.8,29.2,33.0
48479,9.1,8.6,29.2,33.0
48481,11.2,10.2,29.2,33.0
48483,10.5,10.8,29.2,33.0
48485,10.6,12.3,29.2,33.0
48487,10.0,11.0,29.2,33.0
48489,9.0,8.3,29.2,33.0
48491,6.9,7.4,29.2,33.0
48493,10.0,9.7,29.2,33.0
48495,9.7,8.7,29.2,33.0
48497,8.6,10.4,29.2,33.0
48499,11.2,11.7,29.2,33.0
48501,9.4,8.6,29.2,33.0
48503,10.3,10.9,29.2,33.0
48505,8.9,8.3,29.2,33.0
48507,8.7,8.7,29.2,33.0
49001,7.5,7.9,24.3,25.3
49003,7.5,9.9,24.3,25.3
49005,5.2,5.6,24.3,25.3
49007,8.9,9.6,24.3,25.3
49009,8.9,10.1,24.3,25.3
49011,5.8,7.4,24.3,25.3
49013,9.4,8.0,24.3,25.3
49015,8.5,8.7,24.3,25.3
49017,8.7,9.7,24.3,25.3
49019,8.2,7.8,24.3,25.3
49021,5.7,6.8,24.3,25.3
49023,7.2,10.2,24.3,25.3
49025,9.1,9.8,24.3,25.3
49027,7.9,9.3,24.3,25.3
49029,6.7,8.3,24.3,25.3
49031,8.7,10.1,24.3,25.3
49033,8.4,8.7,24.3,25.3
49035,6.9,7.2,24.3,25.3
49037,9.6,10.6,24.3,25.3
49039,7.4,7.9,24.3,25.3
49041,7.6,9.5,24.3,25.3
49043,3.9,4.2,24.3,25.3
49045,7.7,9.2,24.3,25.3
49047,8.7,8.0,24.3,25.3
49049,5.6,5.5,24.3,25.3
49051,5.6,6.5,24.3,25.3
49053,7.7,7.8,24.3,25.3
49055,8.5,8.5,24.3,25.3
49057,7.4,8.3,24.3,25.3
50001,5.9,6.7,23.7,27.6
50003,7.9,8.8,23.7,27.6
50005,7.4,8.2,23.7,27.6
50007,5.2,6.5,23.7,27.6
50009,6.8,10.2,23.7,27.6
50011,7.8,8.1,23.7,27.6
50013,6.5,7.4,23.7,27.6
50015,6.6,7.0,23.7,27.6
50017,6.9,7.7,23.7,27.6
50019,7.6,9.3,23.7,27.6
50021,8.1,9.4,23.7,27.6
50023,7.7,8.3,23.7,27.6
50025,7.2,7.5,23.7,27.6
50027,7.4,8.1,23.7,27.6
51001,11.8,13.6,27.4,30.1
51003,8.6,7.6,27.4,30.1
51005,11.1,11.0,27.4,30.1
51007,11.0,11.8,27.4,30.1
51009,12.2,12.7,27.4,30.1
51011,11.9,11.6,27.4,30.1
51013,6.9,4.2,27.4,30.1
51015,9.4,11.6,27.4,30.1
51017,11.2,10.9,27.4,30.1
51019,9.1,11.1,27.4,30.1
51021,10.6,10.0,27.4,30.1
51023,10.4,11.1,27.4,30.1
51025,12.5,12.0,27.4,30.1
51027,13.3,14.6,27.4,30.1
51029,12.2,14.3,27.4,30.1
51031,10.5,11.0,27.4,30.1
51033,10.7,10.5,27.4,30.1
51035,12.0,12.3,27.4,30.1
51036,14.5,14.2,27.4,30.1
51037,11.5,12.0,27.4,30.1
51041,8.6,9.1,27.4,30.1
51043,10.3,10.7,27.4,30.1
51045,9.5,10.7,27.4,30.1
51047,9.1,10.6,27.4,30.1
51049,11.6,13.8,27.4,30.1
51051,10.5,10.4,27.4,30.1
51053,11.6,11.4,27.4,30.1
51057,12.8,14.1,27.4,30.1
51059,7.8,6.2,27.4,30.1
51061,9.5,10.3,27.4,30.1
51063,9.5,9.5,27.4,30.1
51065,10.6,11.1,27.4,30.1
51067,10.2,11.1,27.4,30.1
51069,9.1,9.3,27.4,30.1
51071,11.1,10.6,27.4,30.1
51073,9.6,11.1,27.4,30.1
51075,9.5,11.5,27.4,30.1
51077,11.6,11.0,27.4,30.1
51079,8.7,9.9,27.4,30.1
51081,11.3,14.1,27.4,30.1
51083,14.7,15.9,27.4,30.1
51085,9.3,9.4,27.4,30.1
51087,9.1,9.7,27.4,30.1
51089,12.0,15.1,27.4,30.1
51091,11.4,12.4,27.4,30.1
51093,11.9,12.6,27.4,30.1
51095,9.5,10.5,27.4,30.1
51097,12.1,12.2,27.4,30.1
51099,8.9,9.3,27.4,30.1
51101,9.9,10.3,27.4,30.1
51103,13.4,13.8,27.4,30.1
51105,12.6,12.1,27.4,30.1
51107,6.6,6.9,27.4,30.1
51109,10.2,10.9,27.4,30.1
51111,12.1,13.2,27.4,30.1
51113,9.9,11.4,27.4,30.1
51115,11.7,11.9,27.4,30.1
51117,12.7,13.7,27.4,30.1
51119,11.9,12.4,27.4,30.1
51121,6.6,6.8,27.4,30.1
51125,10.7,12.9,27.4,30.1
51127,9.5,9.9,27.4,30.1
51131,13.3,14.6,27.4,30.1
51133,13.2,14.8,27.4,30.1
51135,11.8,14.0,27.4,30.1
51137,9.9,10.1,27.4,30.1
51139,9.5,10.9,27.4,30.1
51141,11.4,12.5,27.4,30.1
51143,11.5,14.3,27.4,30.1
51145,8.9,10.7,27.4,30.1
51147,11.0,11.4,27.4,30.1
51149,9.4,12.3,27.4,30.1
51153,9.2,7.9,27.4,30.1
51155,11.4,13.7,27.4,30.1
51157,10.7,11.7,27.4,30.1
51159,10.9,11.6,27.4,30.1
51161,10.2,11.5,27.4,30.1
51163,10.7,11.4,27.4,30.1
51165,9.5,9.9,27.4,30.1
51167,12.2,11.5,27.4,30.1
51169,10.4,14.1,27.4,30.1
51171,11.5,10.5,27.4,30.1
51173,9.8,9.7,27.4,30.1
51175,11.5,12.6,27.4,30.1
51177,9.5,12.6,27.4,30.1
51179,8.1,8.3,27.4,30.1
51181,12.7,14.0,27.4,30.1
51183,12.0,13.5,27.4,30.1
51185,11.3,15.3,27.4,30.1
51187,9.9,10.6,27.4,30.1
51191,11.3,13.1,27.4,30.1
51193,12.5,13.5,27.4,30.1
51195,10.5,12.1,27.4,30.1
51197,11.2,12.1,27.4,30.1
51199,10.0,9.5,27.4,30.1
51510,7.4,6.2,27.4,30.1
51515,12.6,,27.4,30.1
51520,10.7,10.5,27.4,30.1
51530,10.3,9.7,27.4,30.1
51540,8.9,8.3,27.4,30.1
51550,9.7,10.2,27.4,30.1
